COUNTY,FIPS,demperc12,vrperc12,toperc12,demperc14,vrperc14,toperc14,demperc16,vrperc16,toperc16,demperc18,vrperc18,toperc18,demchange1418,tochange1418,TOTAL_POP,RACE,COUNT,PERC_WHITE,MEDIAN_AGE,WIN12,WIN14,WIN16,WIN18,label
Randall,48381,0.0,0.6330171878235661,0.658732547336465,0.10203076056734599,0.664419134396355,0.354223806911684,0.0,0.7054959618968729,0.649974756666001,0.15898070772722597,0.7205218471733279,0.5571650284531819,0.056949947159879985,0.20294122154149796,132475.0,White,96014.0,0.7247707114549915,35.6,Republican,Republican,Republican,Republican,
Reagan,48383,0.17225433526011602,0.517077517077517,0.49684089603675996,0.294003868471954,0.5271755271755271,0.291267605633803,0.193997856377278,0.562221562221562,0.492868462757528,0.17835909631391197,0.546480546480546,0.4570652173913039,-0.115644772158042,0.1657976117575009,3752.0,White,1064.0,0.2835820895522388,31.4,Republican,Republican,Republican,Republican,
Real,48385,0.160517799352751,0.71804170444243,0.6502525252525251,0.0,0.7373828951344821,0.43442622950819704,0.10974178403755902,0.7624660018132371,0.67538644470868,0.160407383831954,0.778482925355092,0.609860248447205,0.160407383831954,0.17543401893900795,3389.0,White,2709.0,0.7993508409560343,55.0,Republican,Republican,Republican,Republican,
Red River,48387,0.273844353423054,0.5910575427682739,0.674516510985397,0.0,0.0,0.0,0.0,0.6413685847589421,0.633850630455868,0.214027149321267,0.639269051321928,0.537647488140129,0.214027149321267,0.537647488140129,12275.0,White,8982.0,0.7317311608961303,45.6,Republican,Republican,Republican,Republican,
Reeves,48389,0.606882168925965,0.455996517449031,0.45775656324582303,0.662305805396566,0.475295654066604,0.18668905510609102,0.5420129270544779,0.515272437060147,0.457476767107857,0.5424079437318989,0.512080098672277,0.3424482856333239,-0.1198978616646671,0.1557592305272329,15125.0,White,3117.0,0.20608264462809917,35.6,Democrat,Democrat,Democrat,Democrat,
Refugio,48391,0.38388625592417097,0.686170933224976,0.541452822739834,0.345067160722557,0.6830556684274681,0.428118183620861,0.343150231634679,0.6896925369091159,0.593479968578162,0.336396324410707,0.6677502370310171,0.507707910750507,-0.008670836311850005,0.07958972712964602,7236.0,White,3028.0,0.41846323935876173,41.9,Republican,Republican,Republican,Republican,
Roberts,48393,0.0,0.7179763186221741,0.770614692653673,0.0340909090909091,0.729817007534984,0.519174041297935,0.0,0.7717976318622171,0.789400278940028,0.0338983050847458,0.755651237890204,0.672364672364672,-0.00019260400616330497,0.15319063106673703,885.0,White,726.0,0.8203389830508474,38.0,Republican,Republican,Republican,Republican,
Robertson,48395,0.0,0.669414029599326,0.6565111889997299,0.327791902992372,0.683912886535916,0.449771287825475,0.281175312807535,0.6921549753338951,0.618252933507171,0.290225801357966,0.697689808687282,0.5460895059067,-0.03756610163440599,0.09631821808122504,16890.0,White,9728.0,0.5759621077560687,40.9,Republican,Republican,Republican,Republican,
Rockwall,48397,0.18561271434546203,0.593602001608435,0.771273736048687,0.0,0.0,0.0,0.0,0.732782720808813,0.7010661277959721,0.263715259840893,0.801766725812834,0.61641829066361,0.263715259840893,0.61641829066361,93642.0,White,67046.0,0.7159821447641016,37.6,Republican,Republican,Republican,Republican,
Runnels,48399,0.13931297709923698,0.625749928578231,0.558210318064222,0.0,0.6280354251976,0.35678544351781705,0.0,0.635748976287973,0.566506890353505,0.0979739945570003,0.634510998952481,0.49632297763770095,0.0979739945570003,0.1395375341198839,10310.0,White,6368.0,0.6176527643064985,40.8,Republican,Republican,Republican,Republican,
Rusk,48401,0.223587880083364,0.565085317832364,0.6209516856915319,0.179119947234524,0.569248078004875,0.34959483496936605,0.18985567438479897,0.5873429589349329,0.614947482680458,0.20608355729293898,0.5826551659478721,0.526888295304605,0.026963610058414966,0.17729346033523896,53595.0,White,34324.0,0.6404328762011382,38.5,Republican,Republican,Republican,Republican,
Sabine,48403,0.19283686394409302,0.682388776075318,0.6193696740159611,0.139862667148536,0.6879268968063499,0.37125989534415704,0.130462863293864,0.7113716079010519,0.602698845205657,0.12254655259184698,0.715894406498062,0.5123775141825679,-0.017316114556689036,0.1411176188384109,10458.0,White,8966.0,0.8573340982979537,52.7,Republican,Republican,Republican,Republican,
San Augustine,48405,0.319512195121951,0.67794698251551,0.613976705490849,0.285976505139501,0.6956570783981949,0.441705853737636,0.242525845208159,0.697123519458545,0.5791262135922329,0.23992068737607397,0.676706147772138,0.504417402900483,-0.04605581776342704,0.06271154916284699,8327.0,White,5741.0,0.6894439774228414,49.4,Republican,Republican,Republican,Republican,
San Jacinto,48407,0.238070752776635,0.599075197089145,0.615209414146527,0.0,0.626288659793814,0.3989348825950129,0.0,0.0,0.0,0.17547613952493002,0.6770770163735601,0.523175100761308,0.17547613952493002,0.1242402181662951,27819.0,White,20779.0,0.7469355476472914,44.7,Republican,Republican,Republican,Republican,
San Patricio,48409,0.382882661824606,0.6436331090673421,0.488539918484776,0.35062293414696194,0.617276711314116,0.294960251987401,0.371066612178177,0.6394049750015429,0.531494352736751,0.358109959984652,0.64073205357694,0.439357449063147,0.0074870258376900645,0.144397197075746,67046.0,White,26032.0,0.38827073949228885,35.3,Republican,Republican,Republican,Republican,
San Saba,48411,0.126209322779244,0.613439895612461,0.604626429141186,0.0,0.605773935736421,0.389606892837911,0.0,0.6158864785516229,0.624205508474576,0.105871029836381,0.60903604632197,0.5565077664702729,0.105871029836381,0.1669008736323619,5962.0,White,3846.0,0.6450855417645086,40.7,Republican,Republican,Republican,Republican,
Schleicher,48413,0.238938053097345,0.499855533082924,0.5878612716763011,0.36744186046511607,0.528171048829818,0.47045951859956203,0.20888468809073701,0.52701531349321,0.580043859649123,0.20271682340647898,0.510257151112395,0.5419026047565121,-0.16472503705863709,0.07144308615695005,3061.0,White,1444.0,0.47174126102580854,35.0,Republican,Republican,Republican,Republican,
Scurry,48415,0.0,0.543348501861592,0.55699369153796,0.106478290833908,0.554340760002364,0.3093816631130061,0.0,0.560486968855269,0.563475326866301,0.13163288544750598,0.549553808876544,0.47220131196902904,0.02515459461359798,0.16281964885602296,17239.0,White,9158.0,0.5312373107488834,36.1,Republican,Republican,Republican,Republican,
Shackelford,48417,0.0,0.6826524570751921,0.5923677363399829,0.0736196319018405,0.684724689165186,0.352356247297882,0.0,0.6891651865008879,0.653350515463918,0.0664605873261206,0.6850207223208999,0.5592048401037171,-0.007159044575719892,0.20684859280583506,3311.0,White,2830.0,0.854726668680157,43.0,Republican,Republican,Republican,Republican,
Shelby,48419,0.25490618934655995,0.550495127318453,0.6620029980726679,0.193353474320242,0.573090223200251,0.385833790455293,0.185545593702165,0.5963533480037719,0.602662098049552,0.193433544303797,0.5986325055014151,0.497833792831824,8.006998355500339e-05,0.11200000237653102,25478.0,White,15729.0,0.6173561504042704,37.2,Republican,Republican,Republican,Republican,
Sherman,48421,0.0,0.482860909690178,0.7180887372013649,0.0616666666666667,0.501318391562294,0.39447731755424104,0.0,0.500329597890574,0.6159420289855071,0.0838396111786148,0.501977587343441,0.540380827314511,0.022172944511948095,0.14590350976026994,3058.0,White,1721.0,0.5627861347285807,40.4,Republican,Republican,Republican,Republican,
Smith,48423,0.255433019785923,0.56840745014639,0.672449518887947,0.22402016588063103,0.6038509589250121,0.38845194099624103,0.24578200164261396,0.644739979209781,0.6303481225639929,0.279046339825386,0.6441153189582,0.573201066034942,0.05502617394475498,0.184749125038701,225015.0,White,134889.0,0.599466702219852,36.6,Republican,Republican,Republican,Republican,
Somervell,48425,0.170104549307714,0.6488810365135451,0.642403339989109,0.136141906873614,0.684570082449941,0.38799036476256,0.132700205338809,0.708716136631331,0.6474987535316601,0.15569347004857,0.7341578327444049,0.594577250120327,0.019551563174956016,0.20658688535776704,8743.0,White,6911.0,0.790460940180716,40.9,Republican,Republican,Republican,Republican,
Starr,48427,0.8579583057577759,0.49768731137646005,0.39837853870744505,0.8365916635927699,0.49601430258496293,0.17929301279719603,0.7481225213062191,0.524619472510169,0.37051743004533394,0.767567112681983,0.540791890827975,0.360407630948409,-0.06902455091078696,0.18111461815121296,63894.0,White,465.0,0.007277678655272795,28.7,Democrat,Democrat,Democrat,Democrat,
Stephens,48429,0.179819395367099,0.565316718587747,0.6267450404114621,0.0735042735042735,0.60266323024055,0.41696364932288,0.0,0.595015576323987,0.603315881326352,0.0973063973063973,0.575597092419522,0.53581093270792,0.023802123802123792,0.11884728338504003,9372.0,White,6709.0,0.7158557405036279,38.6,Republican,Republican,Republican,Republican,
Sterling,48431,0.0694736842105263,0.727034120734908,0.5716004813477739,0.0,0.73753280839895,0.545670225385528,0.0,0.818022747156605,0.677005347593583,0.0610997963340122,0.765529308836395,0.561142857142857,0.0610997963340122,0.015472631757329047,1141.0,White,606.0,0.5311130587204207,44.9,Republican,Republican,Republican,Republican,
Stonewall,48433,0.0,0.696644295302013,0.658959537572254,0.22622107969151697,0.679194630872483,0.384387351778656,0.0,0.669798657718121,0.7024048096192379,0.14910858995137802,0.642281879194631,0.6447230929989549,-0.07711248974013896,0.2603357412202989,1385.0,White,1075.0,0.776173285198556,52.0,Republican,Republican,Republican,Republican,
Sutton,48435,0.26551034022681796,0.6005329457364339,0.604679306171844,0.208499335989376,0.604166666666667,0.30192461908580603,0.22027972027972,0.613856589147287,0.5643251775848461,0.19851116625310197,0.5968992248062021,0.490665584415584,-0.009988169736274033,0.18874096532977797,3865.0,White,1470.0,0.38033635187580855,38.4,Republican,Republican,Republican,Republican,
Swisher,48437,0.0,0.521263050674815,0.5556912554958481,0.18536251709986298,0.523936847466259,0.355285540704739,0.0,0.517570664629488,0.543419434194342,0.19344773790951603,0.500636618283677,0.489064089521872,0.008085220809653043,0.13377854881713303,7484.0,White,3514.0,0.46953500801710313,35.7,Republican,Republican,Republican,Republican,
Tarrant,48439,0.382938050432326,0.500557756238965,0.6747426357719161,0.378669838969836,0.597213543900058,0.38656482181139296,0.386765268544646,0.5960203069704599,0.620548106557005,0.4568447026984,0.6256239517886341,0.555013143071724,0.07817486372856397,0.16844832126033105,2019977.0,White,958302.0,0.47441233241764635,34.3,Republican,Republican,Republican,Republican,Tarrant
Taylor,48441,0.0,0.556263592535702,0.6010225284339461,0.16817359855334502,0.576939455233982,0.313413557222127,0.0,0.597698964305811,0.596353735957558,0.22386897374120898,0.6054780770459139,0.516062996081583,0.055695375187863966,0.20264943885945602,136348.0,White,87125.0,0.6389899375128348,32.3,Republican,Republican,Republican,Republican,
Terrell,48443,0.45101351351351293,0.885162601626016,0.6796785304247989,0.550827423167849,0.835365853658537,0.5145985401459849,0.42824601366742604,0.711382113821138,0.6271428571428571,0.34764826175869107,0.702235772357724,0.70767004341534,-0.20317916140915798,0.19307150326935507,862.0,White,265.0,0.3074245939675174,51.9,Republican,Democrat,Republican,Republican,
Terry,48445,0.0,0.56572602956288,0.5179544501886271,0.166157871783689,0.567781203066951,0.31922595016009997,0.0,0.552446446921192,0.48004006295607393,0.196162046908316,0.52161884436013,0.42642824670404605,0.030004175124627025,0.10720229654394609,12615.0,White,5071.0,0.40198176773682126,34.7,Republican,Republican,Republican,Republican,
Throckmorton,48447,0.0,0.7787934186471659,0.636150234741784,0.108411214953271,0.789762340036563,0.412808641975309,0.0,0.749542961608775,0.656910569105691,0.09396914446002802,0.744058500914077,0.583947583947584,-0.014442070493242976,0.17113894197227497,1567.0,White,1292.0,0.824505424377792,46.6,Republican,Republican,Republican,Republican,
Titus,48449,0.29249773345421604,0.47807261705944204,0.5708371069996121,0.0,0.0,0.0,0.0,0.513484258056535,0.567307113172318,0.25977269888847304,0.524803612296654,0.471860451411397,0.25977269888847304,0.471860451411397,32730.0,White,14871.0,0.4543538038496792,33.8,Republican,Republican,Republican,Republican,
Tom Green,48451,0.224210239651416,0.543520467411816,0.612929609908361,0.0,0.5602591087240529,0.30022346730576194,0.0,0.5857526491508199,0.5960442351774979,0.232128444598178,0.6038975177819711,0.521182621236705,0.232128444598178,0.22095915393094306,117466.0,White,63195.0,0.5379854596223588,33.9,Republican,Republican,Republican,Republican,
Travis,48453,0.568610592009639,0.592056691725271,0.648403722750649,0.559871188222923,0.64225406290944,0.410355725337051,0.596916027016764,0.709444616925681,0.64506922081854,0.702873274806338,0.766921873810124,0.6164242831609661,0.14300208658341496,0.2060685578239151,1203166.0,White,590373.0,0.4906829149094971,33.9,Democrat,Democrat,Democrat,Democrat,Travis
Trinity,48455,0.251122514432328,0.7890983887555709,0.541836823355635,0.0,0.7573534453205351,0.3527068622125661,0.0,0.0,0.0,0.173392546823711,0.781624957147755,0.454298245614035,0.173392546823711,0.1015913834014689,14569.0,White,11451.0,0.7859839384995538,48.7,Republican,Republican,Republican,Republican,
Tyler,48457,0.23153796236210303,0.581503261968207,0.6087540491427671,0.16196013289036498,0.60883947440963,0.363416842740718,0.0,0.6199577322429479,0.5994516081221279,0.146045473566746,0.627722135440595,0.5247017492497991,-0.01591465932361899,0.16128490650908106,21496.0,White,17043.0,0.7928451804986975,42.7,Republican,Republican,Republican,Republican,
Upshur,48459,0.190770038731701,0.667557048004274,0.580503791776228,0.17498081350729097,0.659190598361334,0.327181418706842,0.165133779264214,0.710142715408685,0.5834139351603079,0.158796460176991,0.697830013482917,0.514928365717619,-0.016184353330299966,0.18774694701077704,40769.0,White,32817.0,0.8049498393387132,40.9,Republican,Republican,Republican,Republican,
Upton,48461,0.25986597170513803,0.633383010432191,0.632,0.38955223880596995,0.6521609538002979,0.306215722120658,0.227575982209044,0.668852459016393,0.6011586452762919,0.17151162790697697,0.630104321907601,0.48817407757805104,-0.218040610898993,0.18195835545739303,3634.0,White,1525.0,0.4196477710511833,37.2,Republican,Republican,Republican,Republican,
Uvalde,48463,0.487018375815056,0.598636621851922,0.5336243436452199,0.44883854866577094,0.6170043552357509,0.31972747360667797,0.4202723479024821,0.6378716152243891,0.540640028498486,0.414993139578396,0.6454459382692671,0.47039840403684796,-0.033845409087374934,0.15067093043017,27009.0,White,7223.0,0.2674293753933874,33.9,Republican,Republican,Republican,Republican,
Val Verde,48465,0.563963963963964,0.549131528877432,0.45490108416228897,0.604272062956717,0.541643650647517,0.268781869688385,0.509931875224095,0.566848748951493,0.503302414552279,0.474779481031087,0.5716974569856179,0.41787145720011504,-0.12949258192562996,0.14908958751173002,49027.0,White,7612.0,0.1552613865829033,31.7,Democrat,Democrat,Democrat,Republican,
Van Zandt,48467,0.15944902431388902,0.621198577378801,0.586798114016288,0.0,0.65645980334354,0.347809711438174,0.0,0.68631963331368,0.606855844371779,0.13857969723953698,0.704083379295917,0.485359265262021,0.13857969723953698,0.13754955382384698,54368.0,White,45714.0,0.8408254855797528,42.9,Republican,Republican,Republican,Republican,
Victoria,48469,0.301449872878444,0.577777009666678,0.5804135840628549,0.242104649807715,0.597928404364407,0.33069986126098305,0.285773287584191,0.6280114755798281,0.577467114315593,0.274172282449458,0.6352125171384789,0.495247768990786,0.032067632641743005,0.16454790772980293,91970.0,White,41428.0,0.45045123409807547,35.7,Republican,Republican,Republican,Republican,
Walker,48471,0.295734950010636,0.42952505857561796,0.645121449156031,0.0,0.446604087767643,0.37869139142772296,0.0,0.0,0.0,0.309549145897508,0.490207925023209,0.536734203090242,0.309549145897508,0.15804281166251904,71539.0,White,40510.0,0.5662645549979731,35.4,Republican,Republican,Republican,Republican,
Waller,48473,0.39165097300690505,0.64777224858234,0.56919283953264,0.261615830326883,0.693484550399259,0.305286696482211,0.31851158436695504,0.7205416039810211,0.549034724229867,0.36354893003125704,0.75375535238977,0.510839525885893,0.10193309970437403,0.20555282940368197,49987.0,White,21571.0,0.43153219837157664,29.0,Republican,Republican,Republican,Republican,
Ward,48475,0.323574730354391,0.564833927566147,0.539036544850498,0.381168177240685,0.59279414524301,0.314339981006648,0.251815277374383,0.607618690185776,0.5316553428042,0.282838621630843,0.6077125164195911,0.452524316813339,-0.09832955560984202,0.13818433580669098,11586.0,White,4724.0,0.40773347143103744,33.2,Republican,Republican,Republican,Republican,
Washington,48477,0.208195135433941,0.652678094786168,0.6576089426091701,0.170583691934238,0.659914585681239,0.4073075367399221,0.19306666666666697,0.680556379381932,0.653680219636554,0.21470176214701803,0.684767779820867,0.587422582181991,0.044118070212780025,0.18011504544206886,34796.0,White,22364.0,0.6427175537418094,41.6,Republican,Republican,Republican,Republican,
Webb,48479,0.860446442909908,0.41982549220148296,0.474058848159568,0.8583819241982509,0.46362822807466103,0.23645388115262603,0.854833949620679,0.4932402198926111,0.46657216912360294,0.8645069852196801,0.522248945282536,0.3778275869982629,0.006125061021429179,0.14137370584563688,272053.0,White,9513.0,0.03496745119517153,28.6,Democrat,Democrat,Democrat,Democrat,
Wharton,48481,0.306571911061075,0.58531976744186,0.5881963413624699,0.218586387434555,0.59765019379845,0.340642860038101,0.281151233945263,0.6105377906976739,0.5900488037138439,0.271650515305338,0.6060319767441861,0.519726585921573,0.05306412787078302,0.17908372588347193,41551.0,White,18643.0,0.44867752882000433,37.2,Republican,Republican,Republican,Republican,
Wheeler,48483,0.0,0.6395563770794821,0.625433526011561,0.0716395864106352,0.6425138632162659,0.389528193325662,0.0,0.651756007393715,0.663357912648894,0.062636165577342,0.6264325323475051,0.5417527294187079,-0.009003420833293196,0.15222453609304587,5482.0,White,3740.0,0.682232761765779,39.0,Republican,Republican,Republican,Republican,
Wichita,48485,0.0,0.546927756653992,0.575033717551202,0.19631873033760602,0.549726235741445,0.29460913831979996,0.0,0.595125475285171,0.494626816085051,0.2437261359993,0.615589353612167,0.423829524397776,0.04740740566169396,0.12922038607797603,131818.0,White,86518.0,0.6563443535784187,34.3,Republican,Republican,Republican,Republican,
Wilbarger,48487,0.0,0.578869597340229,0.534652201659221,0.167211922937114,0.587513852973772,0.34595070422535196,0.0,0.5965275212412261,0.5084220956155561,0.198437951981487,0.596970816401921,0.427846534653465,0.031226029044372994,0.08189583042811305,12906.0,White,7583.0,0.5875561754222842,37.8,Republican,Republican,Republican,Republican,
Willacy,48489,0.6528074606566929,0.501987891930966,0.463234632346323,0.616346583296114,0.52213788741303,0.193735398459808,0.663297045101089,0.555932050239451,0.41804144656643605,0.651374063138769,0.560449986446191,0.35493752519145505,0.035027479842654974,0.16120212673164705,21754.0,White,2412.0,0.11087616070607705,33.6,Democrat,Democrat,Democrat,Democrat,
Williamson,48491,0.33379162477438695,0.5772607581639971,0.6766750274594671,0.32451999042374896,0.6448534230468039,0.38311821723912703,0.3639039745071939,0.710184324274449,0.6857951895529351,0.49295841955107794,0.791238741456282,0.6256936969262049,0.16843842912732898,0.24257547968707788,527057.0,White,316640.0,0.6007699356995543,36.1,Republican,Republican,Republican,Republican,Williamson
Wilson,48493,0.35869754483719296,0.630061978656974,0.6371435967604749,0.413935211807552,0.6722354256955122,0.36165124259124504,0.315567878414459,0.7271308075865601,0.624090748870446,0.40046270172666704,0.758376438790251,0.5444881405923561,-0.013472510080884958,0.18283689800111103,48198.0,White,27657.0,0.5738204904767833,40.2,Republican,Republican,Republican,Republican,
Winkler,48495,0.24297994269341,0.49170182841068893,0.499141876430206,0.26192893401015194,0.5194092827004221,0.266720823178987,0.211589580010633,0.536568213783404,0.49305373525557006,0.22085048010973896,0.541631504922644,0.37860296027006,-0.04107845390041298,0.11188213709107303,7802.0,White,2811.0,0.36029223276083056,32.5,Republican,Republican,Republican,Republican,
Wise,48497,0.150050735667174,0.5913711164104389,0.60361494022765,0.132952052648073,0.615319566357163,0.35083282942114197,0.135502210991788,0.661609755272549,0.643702548633656,0.141515099519561,0.702234173896866,0.561450832109053,0.008563046871488011,0.21061800268791103,64639.0,White,49868.0,0.7714847073748047,38.4,Republican,Republican,Republican,Republican,
Wood,48499,0.173084579944258,0.630707272900581,0.664261155401065,0.12161581435324499,0.689950513894176,0.42795402298850604,0.134937093875294,0.7197056211140721,0.6430680491656939,0.15100373068040499,0.71053760366028,0.566354764060771,0.029387916327159994,0.13840074107226497,43815.0,White,36273.0,0.8278671687778159,48.2,Republican,Republican,Republican,Republican,
Yoakum,48501,0.0,0.489275288742226,0.5522697795071341,0.0972222222222222,0.503617210305876,0.29032258064516103,0.0,0.529128061936794,0.5579275605660831,0.159518828451883,0.536616321868257,0.452223273415326,0.06229660622966081,0.16190069277016494,8571.0,White,2763.0,0.3223661183059153,31.2,Republican,Republican,Republican,Republican,
Young,48503,0.0,0.608032345013477,0.665484528770281,0.10153221340225199,0.629272237196766,0.46406236614409296,0.0,0.634016172506739,0.6717115891505822,0.119117875446498,0.6348787061994611,0.546743652882738,0.01758566204424601,0.082681286738645,18114.0,White,14176.0,0.7825990946229435,41.4,Republican,Republican,Republican,Republican,
Zapata,48505,0.822075782537068,0.52282779283778,0.496930004093328,0.878172588832487,0.531102867741475,0.158764271323036,0.781778334376957,0.545370238265088,0.41778940483976496,0.8223121907332429,0.53902125838208,0.294203282159873,-0.055860398099244146,0.13543901083683701,14369.0,White,615.0,0.042800473241004944,29.6,Democrat,Democrat,Democrat,Democrat,
Zavala,48507,0.7705995072543108,0.725186263595102,0.431388757675957,0.780241935483871,0.748223002483515,0.170310175117317,0.728318584070796,0.736661813822043,0.394094396651941,0.778196777511142,0.6976106876766289,0.35808986005401394,-0.0020451579727289726,0.18777968493669694,12131.0,White,602.0,0.04962492787074437,32.9,Democrat,Democrat,Democrat,Democrat,
